X,Y,OBJECTID,COUNTY,DESCRIPTION_BSL,DIRECTION_OP,DLAT_GIS,DLONG_GIS,LINE,MUNICIPALITY,STOP_NUM,STOP_TYPE,STREET_DIR,HEADING
-8354604.2991,4805249.0792,28807,Gloucester,RT-47 1555'N OF MARSHALL MILL RD,In,39.58105,-75.05071,313,FRANKLIN TWP,33020,MB,N,
-8354604.2991,4805249.0792,28808,Gloucester,RT-47 1555'N OF MARSHALL MILL RD,In,39.58105,-75.05071,408,FRANKLIN TWP,33020,MB,N,
-8354693.2678,4805320.7233,28809,Gloucester,RT-47 1190'S OF NELSON AVE,Ou,39.58157,-75.05147,313,FRANKLIN TWP,33021,MB,S,
-8354693.2678,4805320.7233,28810,Gloucester,RT-47 1190'S OF NELSON AVE,Ou,39.58157,-75.05147,408,FRANKLIN TWP,33021,MB,S,
-8329772.3275,4863568.7834,28811,Burlington,MARNE HWY AT N BROAD STREET,In,39.98367,-74.82762,413,HAINESPORT TWP,33036,FS,W,
-8242386.1245,4973961.0235,28812,Hudson,PATERSON AVE AT MARSHALL ST,Ou,40.73918,-74.04279,85,HOBOKEN,33037,NS,W,
-8242386.1245,4973961.0235,28813,Hudson,PATERSON AVE AT MARSHALL ST,Ou,40.73918,-74.04279,87,HOBOKEN,33037,NS,W,
-8251624.5255,4988771.8664,28814,Passaic,RIVER DR AT KENSINGTON TER,In,40.83999,-74.12554,190,PASSAIC,33048,NS,S,
-8373015.337,4840433.0421,28815,Gloucester,AMAZON FULFILLMENT CTR - WEST DEPTFORD,Ou,39.82426,-75.21606,402,WEST DEPTFORD TWP,33049,TM,S,
-8373015.337,4840433.0421,28816,Gloucester,AMAZON FULFILLMENT CTR - WEST DEPTFORD,Ou,39.82426,-75.21606,455,WEST DEPTFORD TWP,33049,TM,S,
-8241406.7973,4974541.2691,28817,Hudson,CLINTON ST AT 5TH ST,In,40.74323,-74.03383,126,HOBOKEN,33053,FS,N,
-8241320.655,4974912.9089,28818,Hudson,CLINTON ST 75'N OF 7TH ST,In,40.74576,-74.03306,126,HOBOKEN,33054,MB,N,
-8258991.0058,4973356.5388,28819,Essex,15TH AVE AT BRUCE ST,In,40.73532,-74.19172,1,NEWARK,33064,NS,E,
-8258985.4235,4973380.1016,28820,Essex,15TH AVE AT BRUCE ST,Ou,40.73532,-74.19173,1,NEWARK,33065,FS,W,
-8400352.3554,4802220.5206,28821,Salem,GRIEVES PKWY 250'E OF YORKE ST,Ou,39.56011,-75.46164,468,SALEM,33066,MB,E,
-8400386.5129,4802261.5993,28822,Salem,GRIEVES PKWY 200'E OF YORKE ST,In,39.56037,-75.46196,468,SALEM,33067,MB,W,
-8400344.8223,4802463.4029,28823,Salem,YORKE ST AT MAGNOLIA ST,In,39.56179,-75.46161,468,SALEM,33068,FS,N,
-8400413.2882,4802401.8697,28824,Salem,YORKE ST AT MAGNOLIA ST,Ou,39.56135,-75.4622,468,SALEM,33069,FS,S,
-8286676.3528,4981965.6666,28825,Morris,COLUMBIA RD AT HONEYWELL MAIN DR#,In,40.79374,-74.44048,878,MORRIS TWP,33070,FS,E,
-8285035.978,4978897.5108,28826,Morris,PARK AVE 160'S OF VANDERBILTS BLVD#,In,40.77296,-74.42557,878,MADISON,33071,MB,N,
-8285131.0438,4979792.8706,28827,Morris,FLORHAM RD EXTENSION AT DRIVEWAY ENTRANCE TO 100 ,In,40.77897,-74.4266,878,FLORHAM PARK,33072,FS,E,
-8284206.0102,4979492.822,28828,Morris,FLORHAM RD EXTENSION  AT DOYLE DR#,In,40.77694,-74.41829,878,FLORHAM PARK,33073,NS,E,
-8285062.5553,4979795.1173,28829,Morris,FLORHAM RD EXTENSION   AT DRIVE ENTRANCE 130-150 ,In,40.77919,-74.42597,878,FLORHAM PARK,33074,NS,W,
-8285404.1533,4978747.4975,28830,Morris,DANFORTH RD AT BEECH AVE#,In,40.77181,-74.42898,878,MADISON,33075,FS,S,
-8310860.9398,4902240.3303,28831,Mercer,HAMILTON CONTINUING CARE CENTER,Ou,40.24938,-74.65774,619,HAMILTON TWP,33077,TM,S,
-8274590.7984,4966770.4684,28832,Union,MOUNTAIN AVE AT MAPES AVE,Ou,40.69031,-74.3319,66,SPRINGFIELD TWP,33080,FS,S,
-8274590.7984,4966770.4684,28833,Union,MOUNTAIN AVE AT MAPES AVE,Ou,40.69031,-74.3319,114,SPRINGFIELD TWP,33080,FS,S,
-8273885.6141,4966350.7174,28834,Union,S SPRINGFIELD AVE AT HILLTOP CT,Ou,40.68746,-74.32558,66,SPRINGFIELD TWP,33081,FS,S,
-8251137.1615,4876316.6245,28835,Ocean,RT-88 50'W OF JACK MARTIN BLVD,In,40.07134,-74.12122,317,BRICK TWP,33082,MB,W,
-8256760.501,5001031.8527,28836,Passaic,PRESIDENTIAL BLVD AT CLINTON ST,In,40.92326,-74.17172,744,PATERSON,33084,FS,W,
-8337299.2352,4721186.8086,28837,Cape May,US-9 AT BREAKWATER RD,Ou,38.99661,-74.89522,313,LOWER TWP,33085,FS,S,
-8337299.2352,4721186.8086,28838,Cape May,US-9 AT BREAKWATER RD,Ou,38.99661,-74.89522,315,LOWER TWP,33085,FS,S,
-8337299.2352,4721186.8086,28839,Cape May,US-9 AT BREAKWATER RD,Ou,38.99661,-74.89522,316,LOWER TWP,33085,FS,S,
-8337299.2352,4721186.8086,28840,Cape May,US-9 AT BREAKWATER RD,Ou,38.99661,-74.89522,319,LOWER TWP,33085,FS,S,
-8337241.6029,4721243.9995,28841,Cape May,US-9 AT BREAKWATER RD,In,38.997,-74.89468,313,LOWER TWP,33086,FS,N,
-8337241.6028,4721243.9995,28842,Cape May,US-9 AT BREAKWATER RD,In,38.997,-74.89468,315,LOWER TWP,33086,FS,N,
-8337241.6029,4721243.9995,28843,Cape May,US-9 AT BREAKWATER RD,In,38.997,-74.89468,316,LOWER TWP,33086,FS,N,
-8337241.6029,4721243.9995,28844,Cape May,US-9 AT BREAKWATER RD,In,38.997,-74.89468,319,LOWER TWP,33086,FS,N,
-8310927.6296,4916926.478,28845,Mercer,NASSAU ST AT S TULANE ST,In,40.34998,-74.65835,606,PRINCETON,33087,FS,N,
-8257935.4907,4878731.0299,28846,Ocean,RT-88 AT ASPEN CT,Ou,40.08807,-74.18223,67,LAKEWOOD TWP,33088,NS,E,
-8257935.4907,4878731.0299,28847,Ocean,RT-88 AT ASPEN CT,Ou,40.08807,-74.18223,317,LAKEWOOD TWP,33088,NS,E,
-8257899.7654,4878740.279,28848,Ocean,RT-88 AT NATURES WAY,In,40.08788,-74.18206,67,LAKEWOOD TWP,33089,FS,W,
-8257899.7654,4878740.279,28849,Ocean,RT-88 AT NATURES WAY,In,40.08788,-74.18206,317,LAKEWOOD TWP,33089,FS,W,
-8328994.346,4906462.4533,28850,Mercer,TRENTON-MERCER AIRPORT,Ou,40.27828,-74.82058,608,EWING TWP,33095,FS,S,
-8328140.0774,4907438.0856,28851,Mercer,HOMEFRONT FAMILY CAMPUS,In,40.28506,-74.81278,608,EWING TWP,33096,TM,S,
-8276451.5371,4970027.8155,28852,Union,BROAD ST AT ASHWOOD AVE,Ou,40.71248,-74.34864,70,SUMMIT,29667,NS,N,
-8277529.0344,4970554.8121,28853,Union,BROAD ST AT ELM ST,Ou,40.71606,-74.35832,70,SUMMIT,29669,FS,N,
-8277529.0344,4970554.8121,28854,Union,BROAD ST AT ELM ST,Ou,40.71606,-74.35832,986,SUMMIT,29669,FS,N,
-8277672.7491,4970597.552,28855,Union,BROAD ST AT MAPLE ST,Ou,40.71638,-74.3596,70,SUMMIT,29670,FS,N,
-8277672.7491,4970597.552,28856,Union,BROAD ST AT MAPLE ST,Ou,40.71638,-74.3596,986,SUMMIT,29670,FS,N,
-8277904.3238,4970594.2431,28857,Union,BROAD ST AT CHESTNUT AVE,Ou,40.71632,-74.36167,70,SUMMIT,29671,NS,N,
-8277904.3238,4970594.2431,28858,Union,BROAD ST AT CHESTNUT AVE,Ou,40.71632,-74.36167,986,SUMMIT,29671,NS,N,
-8277942.3979,4970562.0842,28859,Union,BROAD ST AT CHESTNUT AVE,In,40.71617,-74.36203,70,SUMMIT,29672,NS,S,
-8277942.3979,4970562.0842,28860,Union,BROAD ST AT CHESTNUT AVE,In,40.71617,-74.36203,986,SUMMIT,29672,NS,S,
-8277608.689,4970553.2308,28861,Union,BROAD ST AT MAPLE ST,In,40.71609,-74.35902,70,SUMMIT,29673,FS,S,
-8277352.6665,4970478.3554,28862,Union,BROAD ST AT SUMMIT AVE,In,40.71558,-74.35672,70,SUMMIT,29674,NS,S,
-8277014.0471,4970379.1206,28863,Union,BROAD ST AT WALNUT ST,In,40.7149,-74.35368,70,SUMMIT,29675,NS,S,
-8276487.2985,4970017.0949,28864,Union,BROAD ST AT ASHWOOD AVE,In,40.71246,-74.34893,70,SUMMIT,29676,NS,S,
-8276174.2705,4970045.7067,28865,Union,BROAD ST AT PARK PL,In,40.71265,-74.34616,70,SUMMIT,29677,FS,S,
-8275842.3043,4970278.5152,28866,Union,BROAD ST AT ORCHARD ST,In,40.71423,-74.34319,70,SUMMIT,29678,FS,S,
-8275704.9974,4970451.3055,28867,Union,BROAD ST AT JOHN ST,In,40.71539,-74.34193,70,SUMMIT,29679,FS,S,
-8275600.8489,4970577.6178,28868,Union,BROAD ST AT SPRINGFIELD AVE,In,40.71626,-74.34101,70,SUMMIT,29680,NS,S,
-8275376.2227,4970731.2969,28869,Union,BROAD ST AT CHAPEL ST,In,40.71731,-74.33898,70,SUMMIT,29681,FS,S,
-8275134.8119,4970843.4003,28870,Union,BROAD ST AT DAYTON RD,In,40.71807,-74.33681,70,SUMMIT,29682,NS,S,
-8274967.5292,4970921.9783,28871,Union,BROAD ST AT MIDDLE AVE,In,40.71861,-74.33531,70,SUMMIT,29683,NS,S,
-8278188.5982,4970732.4814,28872,Union,MORRIS AVE AT SPRINGFIELD AVE,Ou,40.71728,-74.36429,70,SUMMIT,29684,FS,N,
-8278358.8157,4971021.3268,28873,Union,MORRIS AVE AT KENT PLACE BLVD,Ou,40.71925,-74.36582,70,SUMMIT,29685,FS,N,
-8278455.3282,4971272.2522,28874,Union,MORRIS AVE AT NORWOOD AVE,Ou,40.72096,-74.36668,70,SUMMIT,29686,NS,N,
-8278634.5683,4971571.5492,28875,Union,MORRIS AVE AT BEDFORD RD,Ou,40.72298,-74.36828,70,SUMMIT,29687,FS,N,
-8278750.1511,4971668.2063,28876,Union,MORRIS AVE AT WEAVER ST,Ou,40.72363,-74.36932,70,SUMMIT,29688,FS,N,
-8278992.2273,4971880.6068,28877,Union,MORRIS AVE AT BUTLER PKWY,Ou,40.72507,-74.37151,70,SUMMIT,29689,NS,N,
-8279132.7773,4972003.99,28878,Union,MORRIS AVE AT LOWELL AVE,Ou,40.72593,-74.37274,70,SUMMIT,29690,FS,N,
-8279230.9999,4972078.1169,28879,Union,MORRIS AVE AT LAFAYETTE AVE,Ou,40.72643,-74.37363,70,SUMMIT,29691,FS,N,
-8279407.4017,4972276.2003,28880,Union,MORRIS AVE AT PLAIN ST,Ou,40.72778,-74.37524,70,SUMMIT,29692,FS,N,
-8279355.1849,4972158.2283,28881,Union,MORRIS AVE AT LINCOLN AVE,In,40.72703,-74.37467,70,SUMMIT,29693,NS,S,
-8279223.9312,4972042.0817,28882,Union,MORRIS AVE AT LAFAYETTE AVE,In,40.72622,-74.37353,70,SUMMIT,29694,NS,S,
-8278994.1698,4971849.3139,28883,Union,MORRIS AVE AT WEBSTER AVE,In,40.72492,-74.37145,70,SUMMIT,29695,FS,S,
-8278744.6887,4971633.1413,28884,Union,MORRIS AVE AT WEAVER ST,In,40.72346,-74.3692,70,SUMMIT,29696,NS,S,
-8278588.0548,4971482.4052,28885,Union,MORRIS AVE AT BEDFORD RD,In,40.72243,-74.36778,70,SUMMIT,29697,FS,S,
-8278472.1488,4971249.0172,28886,Union,MORRIS AVE AT EDGAR ST,In,40.72082,-74.36677,70,SUMMIT,29698,NS,S,
-8278373.4946,4970992.0275,28887,Union,MORRIS AVE AT KENT PLACE BLVD,In,40.71908,-74.36585,70,SUMMIT,29699,NS,S,
-8277493.5104,4970569.6672,28888,Union,SUMMIT RAIL STATION,In,40.7162,-74.35795,986,SUMMIT,29701,NS,S,
-8279491.2715,4972604.0896,28889,Union,RIVER RD AT PLAIN ST,Ou,40.73005,-74.37595,70,SUMMIT,29702,NS,N,
-8279251.8157,4972925.6685,28890,Union,RIVER RD AT GREENFIELD AVE,Ou,40.73225,-74.37382,70,SUMMIT,29703,NS,N,
-8279072.0915,4973086.9897,28891,Union,RIVER RD AT BRAINERD RD,Ou,40.73335,-74.37219,70,SUMMIT,29704,NS,N,
-8278947.003,4973201.4759,28892,Union,RIVER RD AT FAY PL,Ou,40.73415,-74.37111,70,SUMMIT,29705,FS,N,
-8278855.7913,4973343.092,28893,Union,RIVER RD AT IRIS RD,Ou,40.73508,-74.37025,70,SUMMIT,29706,NS,N,
-8278947.0988,4973238.54,28894,Union,RIVER RD AT WOODLAND AVE,In,40.73433,-74.371,70,SUMMIT,29707,FS,S,
-8279054.2097,4973130.9707,28895,Union,RIVER RD AT BRAINERD RD,In,40.7336,-74.37198,70,SUMMIT,29708,NS,S,
-8279283.5061,4972923.5893,28896,Union,RIVER RD AT GREENFIELD AVE,In,40.7322,-74.37404,70,SUMMIT,29709,FS,S,
-8279483.6532,4972655.8991,28897,Union,RIVER RD AT CHATHAM RD,In,40.73038,-74.37584,70,SUMMIT,29710,FS,S,
-8280371.2253,4970038.2661,28898,Union,SPRINGFIELD AVE AT PASSAIC AVE,Ou,40.7126,-74.38383,986,SUMMIT,29711,FS,E,
-8328974.4185,4906480.254,28899,Mercer,TRENTON-MERCER AIRPORT,In,40.27838,-74.8205,608,EWING TWP,33097,NS,N,
-8328137.4752,4907551.9317,28900,Mercer,CELIA WAY (WEST ENTRANCE) AT REAR OF BUILDING - H,In,40.28586,-74.81296,608,EWING TWP,33098,TM,S,
-8271822.5846,4971557.7636,28901,Essex,MAIN ST AT TAYLOR ST,Ou,40.72292,-74.30703,70,MILLBURN TWP,33107,NS,S,
-8305308.2064,4766279.6885,28902,Atlantic,MAYS LANDING RD AT GREATE BAY DR#,In,39.31074,-74.60785,509,SOMERS POINT,33108,FS,E,
-8238746.7532,4898824.8287,28903,Monmouth,MAIN ST AT 5TH AVE,Ou,40.22591,-74.00994,837,ASBURY PARK,33113,NS,S,
-8238986.9477,4898040.0069,28904,Monmouth,ASBURY AVE AT MAIN ST,Ou,40.22052,-74.01208,832,ASBURY PARK,33114,FS,W,
-8264242.2025,4970563.4439,28905,Essex,CHANCELLOR AVE AT RUTGERS ST,In,40.71615,-74.23895,39,IRVINGTON TWP,33115,NS,E,
-8264242.2025,4970563.4439,28906,Essex,CHANCELLOR AVE AT RUTGERS ST,In,40.71615,-74.23895,90,IRVINGTON TWP,33115,NS,E,
-8284746.2627,4774975.5524,28907,Atlantic,ADRIATIC AVE AT N NEW JERSEY AVE,Ou,39.37101,-74.42305,504,ATLANTIC CITY,33125,NS,W,
-8289091.2767,4772824.0781,28908,Atlantic,FILBERT AVE AT N ELBERON AVE,In,39.3562,-74.46217,504,ATLANTIC CITY,33126,NS,W,
-8346381.4937,4831507.4321,28909,Camden,CAMDEN COUNTY TECHNICAL SCHOOL,In,39.7626,-74.97685,459,GLOUCESTER TWP,33127,TM,N,
-8262226.115,4974799.8553,28910,Essex,SOUTH ORANGE AVE AT VERMONT AVE,In,40.74499,-74.22084,31,NEWARK,33128,NS,E,
-8343721.217,4824568.0613,28911,Camden,ERIAL NEW BROOKLYN RD (CR706) AT LAMPART AVENUE,Ou,39.7147,-74.9529,400,WINSLOW TWP,33129,FS,S,
-8343745.8423,4824663.047,28912,Camden,ERIAL NEW BROOKLYN RD (CR706) AT LAMPART AVENUE,In,39.71534,-74.95316,400,WINSLOW TWP,33130,FS,N,
-8303719.7833,4769106.4416,28913,Atlantic,NEW RD 290'N OF BETHEL RD,Ou,39.33039,-74.5936,509,SOMERS POINT,33131,MB,N,
-8322662.6366,4899213.4529,28914,Mercer,MLK JR BLVD AT FOUNTAIN AVE,Ou,40.22855,-74.76367,603,TRENTON,33140,NS,S,
-8322662.6366,4899213.4529,28915,Mercer,MLK JR BLVD AT FOUNTAIN AVE,Ou,40.22855,-74.76367,613,TRENTON,33140,NS,S,
-8252984.1841,4988034.8887,28916,Passaic,DELAWANNA AVE AT MAIN AVE,In,40.835,-74.13782,74,CLIFTON,33141,FS,E,
-8252984.1841,4988034.8887,28917,Passaic,DELAWANNA AVE AT MAIN AVE,In,40.835,-74.13782,190,CLIFTON,33141,FS,E,
-8262210.3538,4949985.9184,28918,Middlesex,WASHINGTON AVE AT HIGH ST,In,40.57586,-74.22073,48,CARTERET,33142,FS,W,
-8262210.3538,4949985.9184,28919,Middlesex,WASHINGTON AVE AT HIGH ST,In,40.57586,-74.22073,116,CARTERET,33142,FS,W,
-8265921.1912,4955937.1399,28920,Union,LEGACY SQUARE NORTH 70'N OF PLEASANT STREET,In,40.61651,-74.25407,57,LINDEN,33143,MB,N,
-8281673.517,4934495.9742,28921,Middlesex,EDGEBORO ROAD AT FEDEX,Ou,40.47011,-74.39551,815,EAST BRUNSWICK TWP,33145,MB,E,
-8265837.6327,4955493.804,28922,Union,LINDEN PLAZA (AT SUPERMARKET)#,Ou,40.61343,-74.25315,57,LINDEN,33152,MB,W,
-8354409.9767,4848140.9686,28923,Camden,HIGHLAND AVE AT 4TH AVE,In,39.87739,-75.04894,455,HADDON HEIGHTS,33171,FS,S,
-8239837.0218,5010110.2781,28924,Bergen,OLD HOOK RD AT SAND RD,In,40.98477,-74.01946,165,WESTWOOD,33175,NS,W,
-8239432.2665,5009979.1112,28925,Bergen,OLD HOOK RD AT CHARLES ST,Ou,40.98382,-74.01572,165,WESTWOOD,33176,FS,E,
-8261606.5998,4963123.5663,28926,Union,BROAD ST AT JERSEY ST,Ou,40.6654,-74.21527,62,ELIZABETH,33186,FS,W,
-8258655.5751,4965983.7021,28927,Essex,TERMINAL A,Ou,40.68496,-74.18877,37,NEWARK,33190,TM,N,
-8258655.5751,4965983.7021,28928,Essex,TERMINAL A,Ou,40.68496,-74.18877,62,NEWARK,33190,TM,N,
-8258655.5751,4965983.7021,28929,Essex,TERMINAL A,Ou,40.68496,-74.18877,67,NEWARK,33190,TM,N,
-8258655.5751,4965983.7021,28930,Essex,TERMINAL A,Ou,40.68496,-74.18877,107,NEWARK,33190,TM,N,
-8258655.5751,4965983.7021,28931,Essex,TERMINAL A,Ou,40.68496,-74.18877,258,NEWARK,33190,TM,N,
-8270416.7455,4902532.5133,28932,Monmouth,TROTTERS WAY AT WINNERS CIR,Ou,40.25121,-74.29442,67,FREEHOLD TWP,33191,FS,E,
-8270416.7455,4902532.5133,28933,Monmouth,TROTTERS WAY AT WINNERS CIR,Ou,40.25121,-74.29442,836,FREEHOLD TWP,33191,FS,E,
-8270438.1538,4902532.7125,28934,Monmouth,TROTTERS WAY AT WINNERS CIR,In,40.25125,-74.29461,67,FREEHOLD TWP,33192,FS,W,
-8270438.1538,4902532.7125,28935,Monmouth,TROTTERS WAY AT WINNERS CIR,In,40.25125,-74.29461,836,FREEHOLD TWP,33192,FS,W,
-8266833.2847,4897353.7938,28936,Monmouth,US-9 AT EDINBURGH DR,Ou,40.21581,-74.26224,63,FREEHOLD TWP,33193,FS,S,
-8266833.2847,4897353.7938,28937,Monmouth,US-9 AT EDINBURGH DR,Ou,40.21581,-74.26224,64,FREEHOLD TWP,33193,FS,S,
-8266833.2847,4897353.7938,28938,Monmouth,US-9 AT EDINBURGH DR,Ou,40.21581,-74.26224,67,FREEHOLD TWP,33193,FS,S,
-8266833.2847,4897353.7938,28939,Monmouth,US-9 AT EDINBURGH DR,Ou,40.21581,-74.26224,130,FREEHOLD TWP,33193,FS,S,
-8266833.2847,4897353.7938,28940,Monmouth,US-9 AT EDINBURGH DR,Ou,40.21581,-74.26224,132,FREEHOLD TWP,33193,FS,S,
-8266833.2847,4897353.7938,28941,Monmouth,US-9 AT EDINBURGH DR,Ou,40.21581,-74.26224,136,FREEHOLD TWP,33193,FS,S,
-8280383.8239,4970066.8568,28942,Union,SPRINGFIELD AVE AT PASSAIC AVE,In,40.71272,-74.38397,986,SUMMIT,29712,NS,W,
-8277924.0898,4969670.5381,28943,Union,MAPLE ST AT ASHLAND RD#,Ou,40.71009,-74.36186,986,SUMMIT,29714,FS,E,
-8277704.9241,4970337.3856,28944,Union,MAPLE ST AT MORRIS AVE#,Ou,40.71462,-74.35993,986,SUMMIT,29715,FS,E,
-8277629.8328,4970590.0247,28945,Union,MAPLE ST AT BROAD ST#,Ou,40.71634,-74.35926,986,SUMMIT,29716,FS,E,
-8277739.5112,4970307.0886,28946,Union,MAPLE ST AT MORRIS AVE#,In,40.71439,-74.36014,986,SUMMIT,29717,FS,W,
-8279386.1255,4968424.0383,28947,Union,ASHLAND RD AT SILVER LAKE DR#,Ou,40.7016,-74.37501,986,SUMMIT,29718,FS,E,
-8278166.5645,4969668.785,28948,Union,ASHLAND RD AT TULIP ST#,In,40.71,-74.36403,986,SUMMIT,29719,FS,W,
-8278998.8671,4968750.4012,28949,Union,ASHLAND RD AT PINE GROVE AVE#,In,40.70376,-74.37147,986,SUMMIT,29720,FS,W,
-8279416.2109,4968432.5227,28950,Union,ASHLAND RD AT WINDSOR RD#,In,40.70159,-74.37522,986,SUMMIT,29721,FS,W,
-8278143.3098,4969646.6836,28951,Union,ASHLAND RD AT TULIP ST#,Ou,40.70993,-74.36383,986,SUMMIT,29722,FS,E,
-8279017.6966,4968706.0476,28952,Union,ASHLAND RD AT MOUNTAIN AVE#,Ou,40.70352,-74.3717,986,SUMMIT,29723,FS,E,
-8277926.4132,4969694.6128,28953,Union,MAPLE ST AT ASHLAND RD#,In,40.71017,-74.36187,986,SUMMIT,29724,NS,W,
-8269798.75,4968584.8088,28954,Union,BURNET AVE AT MORRIS AVE,Ou,40.70268,-74.28888,66,UNION TWP,29725,FS,N,
-8269798.75,4968584.8088,28955,Union,BURNET AVE AT MORRIS AVE,Ou,40.70268,-74.28888,94,UNION TWP,29725,FS,N,
-8269740.8764,4968858.7711,28956,Union,BURNET AVE AT REGINA ST,Ou,40.70456,-74.2884,66,UNION TWP,29726,FS,N,
-8269740.8764,4968858.7711,28957,Union,BURNET AVE AT REGINA ST,Ou,40.70456,-74.2884,94,UNION TWP,29726,FS,N,
-8269483.2482,4969188.7979,28958,Union,BURNET AVE AT N 3RD ST,Ou,40.70682,-74.28608,66,UNION TWP,29728,FS,N,
-8269483.2482,4969188.7979,28959,Union,BURNET AVE AT N 3RD ST,Ou,40.70682,-74.28608,94,UNION TWP,29728,FS,N,
-8269265.8121,4969464.1451,28960,Union,BURNET AVE AT SEYMOUR AVE,Ou,40.70869,-74.28413,66,UNION TWP,29729,FS,N,
-8269265.8121,4969464.1451,28961,Union,BURNET AVE AT SEYMOUR AVE,Ou,40.70869,-74.28413,94,UNION TWP,29729,FS,N,
-8268996.553,4969807.8876,28962,Union,BURNET AVE AT VAUXHALL RD,Ou,40.71102,-74.28168,94,UNION TWP,29730,NS,N,
-8268495.1881,4970030.9044,28963,Union,BURNET AVE AT COPPER HILL DR,Ou,40.71253,-74.27716,94,UNION TWP,29731,FS,N,
-8267649.5798,4970390.2169,28964,Union,BURNET AVE AT EDWARD TER,Ou,40.71497,-74.26956,94,UNION TWP,29732,NS,N,
-8267707.4284,4970394.7674,28965,Union,BURNET AVE AT EDWARD TER,In,40.71496,-74.27006,94,UNION TWP,29733,FS,S,
-8268073.7279,4970293.6883,28966,Union,BURNET AVE AT ASTORIA PL,In,40.71429,-74.27337,94,UNION TWP,29734,FS,S,
-8268542.6665,4970036.6356,28967,Union,BURNET AVE AT LEE ST,In,40.71254,-74.27757,94,UNION TWP,29735,NS,S,
-8269034.4479,4969801.8701,28968,Union,BURNET AVE AT JACKSON AVE,In,40.71093,-74.28195,66,UNION TWP,29736,NS,S,
-8269034.4479,4969801.8701,28969,Union,BURNET AVE AT JACKSON AVE,In,40.71093,-74.28195,94,UNION TWP,29736,NS,S,
-8269249.1002,4969529.0155,28970,Union,BURNET AVE AT ALLEN AVE,In,40.70908,-74.28389,66,UNION TWP,29737,NS,S,
-8269249.1002,4969529.0155,28971,Union,BURNET AVE AT ALLEN AVE,In,40.70908,-74.28389,94,UNION TWP,29737,NS,S,
-8269483.3626,4969225.9021,28972,Union,BURNET AVE AT CLOVER TER,In,40.70702,-74.286,66,UNION TWP,29738,FS,S,
-8269483.3626,4969225.9021,28973,Union,BURNET AVE AT CLOVER TER,In,40.70702,-74.286,94,UNION TWP,29738,FS,S,
-8269753.9635,4968888.0992,28974,Union,BURNET AVE AT LESLIE ST,In,40.70472,-74.28842,66,UNION TWP,29740,FS,S,
-8269753.9635,4968888.0992,28975,Union,BURNET AVE AT LESLIE ST,In,40.70472,-74.28842,94,UNION TWP,29740,FS,S,
-8269804.8434,4968639.9072,28976,Union,BURNET AVE AT GIRARD PL,In,40.70304,-74.28886,66,UNION TWP,29741,NS,S,
-8269804.8434,4968639.9072,28977,Union,BURNET AVE AT GIRARD PL,In,40.70304,-74.28886,94,UNION TWP,29741,NS,S,
-8267293.8869,4964148.7293,28978,Union,CHESTNUT ST AT RUTGERS LANE,Ou,40.67245,-74.26643,94,UNION TWP,29742,NS,N,
-8267293.8869,4964148.7293,28979,Union,CHESTNUT ST AT RUTGERS LANE,Ou,40.67245,-74.26643,113,UNION TWP,29742,NS,N,
-8267333.0102,4964366.2117,28980,Union,CHESTNUT ST AT CAROLYN RD,Ou,40.67393,-74.26679,94,UNION TWP,29743,NS,N,
-8267333.0102,4964366.2117,28981,Union,CHESTNUT ST AT CAROLYN RD,Ou,40.67393,-74.26679,113,UNION TWP,29743,NS,N,
-8267405.2324,4964767.4611,28982,Union,FIVE POINTS AT CHESTNUT ST,Ou,40.67667,-74.26739,94,UNION TWP,29744,NS,N,
-8267405.2324,4964767.4611,28983,Union,FIVE POINTS AT CHESTNUT ST,Ou,40.67667,-74.26739,113,UNION TWP,29744,NS,N,
-8267462.1288,4964964.1345,28984,Union,CHESTNUT ST AT NEW JERSEY AVE,Ou,40.67801,-74.2679,94,UNION TWP,29745,NS,N,
-8267512.7826,4965298.5451,28985,Union,CHESTNUT ST AT WASHINGTON AVE,Ou,40.68029,-74.26835,94,UNION TWP,29746,NS,N,
-8267564.9928,4965724.4276,28986,Union,CHESTNUT ST AT LONGVIEW RD,Ou,40.68319,-74.26883,94,UNION TWP,29747,NS,N,
-8267653.6106,4966303.0126,28987,Union,CHESTNUT ST AT BURROUGHS TERRACE,Ou,40.68712,-74.26964,94,UNION TWP,29748,NS,N,
-8266833.2847,4897353.7938,28988,Monmouth,US-9 AT EDINBURGH DR,Ou,40.21581,-74.26224,139,FREEHOLD TWP,33193,FS,S,
-8332906.8411,4727516.5744,28989,Cape May,US-9 AT E LENA ST,In,39.0408,-74.8558,552,MIDDLE TWP,33194,FS,N,
-8332933.7247,4727510.7315,28990,Cape May,US-9 AT E LENA ST,Ou,39.04074,-74.85597,552,MIDDLE TWP,33195,FS,S,
-8329679.2871,4732689.0959,28991,Cape May,US-9 AT PACIFIC AVE,Ou,39.07687,-74.82677,313,MIDDLE TWP,33196,NS,S,
-8329679.2871,4732689.0959,28992,Cape May,US-9 AT PACIFIC AVE,Ou,39.07687,-74.82677,315,MIDDLE TWP,33196,NS,S,
-8329679.2871,4732689.0959,28993,Cape May,US-9 AT PACIFIC AVE,Ou,39.07687,-74.82677,552,MIDDLE TWP,33196,NS,S,
-8328124.0117,4735377.3217,28994,Cape May,US-9 1360'N OF ORBIT DR,Ou,39.09562,-74.8128,552,MIDDLE TWP,33197,MB,S,
